time, Quad.IMU.AX
0.794993,0.010851,0.300000
0.799993,0.010839,0.300000
0.804993,0.010815,0.300000
0.809993,0.010797,0.300000
0.814993,0.010766,0.300000
0.819993,0.010745,0.300000
0.824993,0.010711,0.300000
0.829993,0.010685,0.300000
0.834993,0.010643,0.300000
0.839993,0.010612,0.300000
0.844993,0.010561,0.300000
0.849993,0.010523,0.300000
0.854993,0.010458,0.300000
0.859993,0.010412,0.300000
0.864992,0.010333,0.300000
0.869992,0.010278,0.300000
0.874992,0.010191,0.300000
0.879992,0.010129,0.300000
0.884992,0.010032,0.300000
0.889992,0.009967,0.300000
0.894992,0.009873,0.300000
0.899992,0.009812,0.300000
0.904992,0.009725,0.300000
0.909992,0.009668,0.300000
0.914992,0.009584,0.300000
0.919992,0.009528,0.300000
0.924992,0.009448,0.300000
0.929992,0.009395,0.300000
0.934992,0.009316,0.300000
0.939991,0.009266,0.300000
0.944991,0.009194,0.300000
0.949991,0.009147,0.300000
0.954991,0.009079,0.300000
0.959991,0.009035,0.300000
0.964991,0.008970,0.300000
0.969991,0.008930,0.300000
0.974991,0.008873,0.300000
0.979991,0.008835,0.300000
0.984991,0.008778,0.300000
0.989991,0.008741,0.300000
0.994991,0.008687,0.300000
0.999991,0.008653,0.300000
1.004991,0.008603,0.300000
1.009991,0.008569,0.300000
1.014991,0.008517,0.300000
1.019992,0.008480,0.300000
1.024992,0.008423,0.300000
1.029992,0.008381,0.300000
1.034992,0.008311,0.300000
1.039993,0.008262,0.300000
1.044993,0.008185,0.300000
1.049993,0.008133,0.300000
1.054993,0.008049,0.300000
1.059994,0.007991,0.300000
1.064994,0.007901,0.300000
1.069994,0.007839,0.300000
1.074994,0.007744,0.300000
1.079994,0.007681,0.300000
1.084995,0.007587,0.300000
1.089995,0.007522,0.300000
1.094995,0.007424,0.300000
1.099995,0.007358,0.300000
1.104996,0.007257,0.300000
1.109996,0.007189,0.300000
1.114996,0.007089,0.300000
1.119996,0.007026,0.300000
1.124997,0.006938,0.300000
1.129997,0.006882,0.300000
1.134997,0.006802,0.300000
1.139997,0.006750,0.300000
1.144997,0.006671,0.300000
1.149998,0.006618,0.300000
1.154998,0.006539,0.300000
1.159998,0.006486,0.300000
1.164998,0.006407,0.300000
1.169999,0.006354,0.300000
1.174999,0.006274,0.300000
1.179999,0.006221,0.300000
1.184999,0.006140,0.300000
1.190000,0.006084,0.300000
1.195000,0.005998,0.300000
1.200000,0.005940,0.300000
1.205000,0.005850,0.300000
1.210001,0.005789,0.300000
1.215001,0.005693,0.300000
1.220001,0.005627,0.300000
1.225001,0.005520,0.300000
1.230001,0.005443,0.300000
1.235002,0.005316,0.300000
1.240002,0.005225,0.300000
1.245002,0.005081,0.300000
1.250002,0.004980,0.300000
1.255003,0.004823,0.300000
1.260003,0.004713,0.300000
1.265003,0.004541,0.300000
1.270003,0.004423,0.300000
1.275004,0.004245,0.300000
1.280004,0.004126,0.300000
1.285004,0.003949,0.300000
1.290004,0.003832,0.300000
1.295004,0.003658,0.300000
1.300005,0.003544,0.300000
1.305005,0.003373,0.300000
1.310005,0.003259,0.300000
1.315005,0.003088,0.300000
1.320006,0.002973,0.300000
1.325006,0.002800,0.300000
1.330006,0.002683,0.300000
1.335006,0.002508,0.300000
1.340007,0.002392,0.300000
1.345007,0.002214,0.300000
1.350007,0.002092,0.300000
1.355007,0.001903,0.300000
1.360008,0.001775,0.300000
1.365008,0.001581,0.300000
1.370008,0.001451,0.300000
1.375008,0.001260,0.300000
1.380008,0.001135,0.300000
1.385009,0.000952,0.300000
1.390009,0.000836,0.300000
1.395009,0.000678,0.300000
1.400009,0.000591,0.300000
1.405010,0.000509,0.300000
1.410010,0.000497,0.300000
1.415010,0.000545,0.300000
1.420010,0.000612,0.300000
1.425011,0.000743,0.300000
1.430011,0.000842,0.300000
1.435011,0.000996,0.300000
1.440011,0.001099,0.300000
1.445011,0.001253,0.300000
1.450012,0.001354,0.300000
1.455012,0.001504,0.300000
1.460012,0.001603,0.300000
1.465012,0.001749,0.300000
1.470013,0.001846,0.300000
1.475013,0.001992,0.300000
1.480013,0.002091,0.300000
1.485013,0.002239,0.300000
1.490014,0.002339,0.300000
1.495014,0.002489,0.300000
1.500014,0.002590,0.300000
1.505014,0.002742,0.300000
1.510015,0.002844,0.300000
1.515015,0.002993,0.300000
1.520015,0.003092,0.300000
1.525015,0.003240,0.300000
1.530015,0.003338,0.300000
1.535016,0.003487,0.300000
1.540016,0.003584,0.300000
1.545016,0.003727,0.300000
1.550016,0.003820,0.300000
1.555017,0.003954,0.300000
1.560017,0.004040,0.300000
1.565017,0.004167,0.300000
1.570017,0.004252,0.300000
1.575018,0.004381,0.300000
1.580018,0.004468,0.300000
1.585018,0.004599,0.300000
1.590018,0.004690,0.300000
1.595019,0.004830,0.300000
1.600019,0.004926,0.300000
1.605019,0.005073,0.300000
1.610019,0.005171,0.300000
1.615019,0.005316,0.300000
1.620020,0.005411,0.300000
1.625020,0.005545,0.300000
1.630020,0.005631,0.300000
1.635020,0.005753,0.300000
1.640021,0.005831,0.300000
1.645021,0.005942,0.300000
1.650021,0.006013,0.300000
1.655021,0.006112,0.300000
1.660022,0.006176,0.300000
1.665022,0.006271,0.300000
1.670022,0.006330,0.300000
1.675022,0.006412,0.300000
1.680022,0.006463,0.300000
1.685023,0.006534,0.300000
1.690023,0.006578,0.300000
1.695023,0.006639,0.300000
1.700023,0.006676,0.300000
1.705024,0.006723,0.300000
1.710024,0.006750,0.300000
1.715024,0.006788,0.300000
1.720024,0.006811,0.300000
1.725025,0.006847,0.300000
1.730025,0.006870,0.300000
1.735025,0.006904,0.300000
1.740025,0.006925,0.300000
1.745026,0.006959,0.300000
1.750026,0.006983,0.300000
1.755026,0.007018,0.300000
1.760026,0.007041,0.300000
1.765026,0.007075,0.300000
1.770027,0.007098,0.300000
1.775027,0.007132,0.300000
1.780027,0.007157,0.300000
1.785027,0.007198,0.300000
1.790028,0.007227,0.300000
1.795028,0.007270,0.300000
1.800028,0.007297,0.300000
1.805028,0.007332,0.300000
1.810029,0.007353,0.300000
1.815029,0.007379,0.300000
1.820029,0.007393,0.300000
1.825029,0.007407,0.300000
1.830029,0.007413,0.300000
1.835030,0.007416,0.300000
1.840030,0.007416,0.300000
1.845030,0.007411,0.300000
1.850030,0.007406,0.300000
1.855031,0.007395,0.300000
1.860031,0.007386,0.300000
1.865031,0.007367,0.300000
1.870031,0.007352,0.300000
1.875032,0.007325,0.300000
1.880032,0.007304,0.300000
1.885032,0.007271,0.300000
1.890032,0.007249,0.300000
1.895033,0.007217,0.300000
1.900033,0.007194,0.300000
1.905033,0.007159,0.300000
1.910033,0.007135,0.300000
1.915033,0.007096,0.300000
1.920034,0.007069,0.300000
1.925034,0.007025,0.300000
1.930034,0.006994,0.300000
1.935034,0.006942,0.300000
1.940035,0.006907,0.300000
1.945035,0.006851,0.300000
1.950035,0.006811,0.300000
1.955035,0.006746,0.300000
1.960036,0.006699,0.300000
1.965036,0.006624,0.300000
1.970036,0.006571,0.300000
1.975036,0.006489,0.300000
1.980036,0.006434,0.300000
1.985037,0.006346,0.300000
1.990037,0.006285,0.300000
1.995037,0.006188,0.300000
2.000037,0.006120,0.300000
2.005037,0.006015,0.300000
2.010037,0.005943,0.300000
2.015036,0.005835,0.300000
2.020036,0.005761,0.300000
2.025036,0.005648,0.300000
2.030035,0.005571,0.300000
2.035035,0.005452,0.300000
2.040035,0.005370,0.300000
2.045034,0.005246,0.300000
2.050034,0.005163,0.300000
2.055033,0.005039,0.300000
2.060033,0.004956,0.300000
2.065033,0.004832,0.300000
2.070032,0.004749,0.300000
2.075032,0.004626,0.300000
2.080032,0.004546,0.300000
2.085031,0.004430,0.300000
2.090031,0.004359,0.300000
2.095031,0.004267,0.300000
2.100030,0.004220,0.300000
2.105030,0.004181,0.300000
2.110029,0.004182,0.300000
2.115029,0.004242,0.300000
2.120029,0.004331,0.300000
2.125028,0.004554,0.300000
2.130028,0.004771,0.300000
2.135028,0.005213,0.300000
2.140027,0.005590,0.300000
2.145027,0.006287,0.300000
2.150027,0.006839,0.300000
2.155026,0.007802,0.300000
2.160026,0.008534,0.300000
2.165025,0.009767,0.300000
2.170025,0.010679,0.300000
2.175025,0.012186,0.300000
2.180024,0.013282,0.300000
2.185024,0.015069,0.300000
2.190024,0.016357,0.300000
2.195023,0.018435,0.300000
2.200023,0.019921,0.300000
2.205023,0.022303,0.300000
2.210022,0.023995,0.300000
2.215022,0.026694,0.300000
2.220021,0.028601,0.300000
2.225021,0.031626,0.300000
2.230021,0.033753,0.300000
2.235020,0.037112,0.300000
2.240020,0.039465,0.300000
2.245020,0.043168,0.300000
2.250019,0.045752,0.300000
2.255019,0.049802,0.300000
2.260019,0.052619,0.300000
2.265018,0.057020,0.300000
2.270018,0.060071,0.300000
2.275017,0.064823,0.300000
2.280017,0.068109,0.300000
2.285017,0.073216,0.300000
2.290016,0.076738,0.300000
2.295016,0.082198,0.300000
2.300016,0.085956,0.300000
2.305015,0.091770,0.300000
2.310015,0.095764,0.300000
2.315015,0.101931,0.300000
2.320014,0.106159,0.300000
2.325014,0.112673,0.300000
2.330014,0.117129,0.300000
2.335013,0.123985,0.300000
2.340013,0.128670,0.300000
2.345012,0.135866,0.300000
2.350012,0.140775,0.300000
2.355012,0.148304,0.300000
2.360011,0.153432,0.300000
2.365011,0.161286,0.300000
2.370011,0.166629,0.300000
2.375010,0.174803,0.300000
2.380010,0.180358,0.300000
2.385010,0.188845,0.300000
2.390009,0.194605,0.300000
2.395009,0.203397,0.300000
2.400008,0.209358,0.300000
2.405008,0.218445,0.300000
2.410008,0.224600,0.300000
2.415007,0.233973,0.300000
2.420007,0.240314,0.300000
2.425007,0.249962,0.300000
2.430006,0.256484,0.300000
2.435006,0.266398,0.300000
2.440006,0.273094,0.300000
2.445005,0.283267,0.300000
2.450005,0.290133,0.300000
2.455004,0.300558,0.300000
2.460004,0.307591,0.300000
2.465004,0.318262,0.300000
2.470003,0.325456,0.300000
2.475003,0.336362,0.300000
2.480003,0.343710,0.300000
2.485002,0.354843,0.300000
2.490002,0.362339,0.300000
2.495002,0.373690,0.300000
2.500001,0.381327,0.300000
2.505001,0.392887,0.300000
2.510000,0.400661,0.300000
2.515000,0.412425,0.300000
2.520000,0.420333,0.300000
2.524999,0.432292,0.300000
2.529999,0.440328,0.300000
2.534999,0.452475,0.300000
2.539998,0.460634,0.300000
2.544998,0.472962,0.300000
2.549998,0.481240,0.300000
2.554997,0.493741,0.300000
2.559997,0.502132,0.300000
2.564996,0.514799,0.300000
2.569996,0.523298,0.300000
2.574996,0.536127,0.300000
2.579995,0.544731,0.300000
2.584995,0.557717,0.300000
2.589995,0.566425,0.300000
2.594994,0.579562,0.300000
2.599994,0.588368,0.300000
2.604994,0.601651,0.300000
2.609993,0.610553,0.300000
2.614993,0.623977,0.300000
2.619992,0.632971,0.300000
2.624992,0.646530,0.300000
2.629992,0.655613,0.300000
2.634991,0.669302,0.300000
2.639991,0.678469,0.300000
2.644991,0.692282,0.300000
2.649990,0.701531,0.300000
2.654990,0.715461,0.300000
2.659990,0.724787,0.300000
2.664989,0.738832,0.300000
2.669989,0.748233,0.300000
2.674989,0.762389,0.300000
2.679988,0.771863,0.300000
2.684988,0.786126,0.300000
2.689987,0.795669,0.300000
2.694987,0.810033,0.300000
2.699987,0.819642,0.300000
2.704986,0.834104,0.300000
2.709986,0.843777,0.300000
2.714986,0.858332,0.300000
2.719985,0.868066,0.300000
2.724985,0.882713,0.300000
2.729985,0.892507,0.300000
2.734984,0.907242,0.300000
2.739984,0.917094,0.300000
2.744983,0.931914,0.300000
2.749983,0.941821,0.300000
2.754983,0.956721,0.300000
2.759982,0.966681,0.300000
2.764982,0.981661,0.300000
2.769982,0.991674,0.300000
2.774981,1.006731,0.300000
2.779981,1.016794,0.300000
2.784981,1.031926,0.300000
2.789980,1.042038,0.300000
2.794980,1.057242,0.300000
2.799979,1.067402,0.300000
2.804979,1.082677,0.300000
2.809979,1.092884,0.300000
2.814978,1.108227,0.300000
2.819978,1.118480,0.300000
2.824978,1.133891,0.300000
2.829977,1.144187,0.300000
2.834977,1.159665,0.300000
2.839977,1.170005,0.300000
2.844976,1.185546,0.300000
2.849976,1.195928,0.300000
2.854975,1.211531,0.300000
2.859975,1.221953,0.300000
2.864975,1.237618,0.300000
2.869974,1.248081,0.300000
2.874974,1.263806,0.300000
2.879974,1.274308,0.300000
2.884973,1.290090,0.300000
2.889973,1.300631,0.300000
2.894973,1.316469,0.300000
2.899972,1.327047,0.300000
2.904972,1.342941,0.300000
2.909971,1.353554,0.300000
2.914971,1.369501,0.300000
2.919971,1.380151,0.300000
2.924970,1.396150,0.300000
2.929970,1.406834,0.300000
2.934970,1.422885,0.300000
2.939969,1.433603,0.300000
2.944969,1.449705,0.300000
2.949969,1.460455,0.300000
2.954968,1.476605,0.300000
2.959968,1.487388,0.300000
2.964967,1.503585,0.300000
2.969967,1.514399,0.300000
2.974967,1.530642,0.300000
2.979966,1.541486,0.300000
2.984966,1.557773,0.300000
2.989966,1.568645,0.300000
2.994965,1.584975,0.300000
2.999965,1.595876,0.300000
3.004965,1.612248,0.300000
3.009964,1.623176,0.300000
3.014964,1.639589,0.300000
3.019964,1.650544,0.300000
3.024963,1.666996,0.300000
3.029963,1.677976,0.300000
3.034962,1.694465,0.300000
3.039962,1.705469,0.300000
3.044962,1.721991,0.300000
3.049961,1.733014,0.300000
3.054961,1.749561,0.300000
3.059961,1.760597,0.300000
3.064960,1.777156,0.300000
3.069960,1.788196,0.300000
3.074960,1.804752,0.300000
3.079959,1.815785,0.300000
3.084959,1.832320,0.300000
3.089958,1.843332,0.300000
3.094958,1.859827,0.300000
3.099958,1.870805,0.300000
3.104957,1.887238,0.300000
3.109957,1.898167,0.300000
3.114957,1.914516,0.300000
3.119956,1.925382,0.300000
3.124956,1.941624,0.300000
3.129956,1.952413,0.300000
3.134955,1.968528,0.300000
3.139955,1.979223,0.300000
3.144954,1.995188,0.300000
3.149954,2.005776,0.300000
3.154954,2.021569,0.300000
3.159953,2.032035,0.300000
3.164953,2.047636,0.300000
3.169953,2.057968,0.300000
3.174952,2.073360,0.300000
3.179952,2.083546,0.300000
3.184952,2.098708,0.300000
3.189951,2.108736,0.300000
3.194951,2.123653,0.300000
3.199950,2.133512,0.300000
3.204950,2.148164,0.300000
3.209950,2.157839,0.300000
3.214949,2.172210,0.300000
3.219949,2.181694,0.300000
3.224949,2.195771,0.300000
3.229948,2.205057,0.300000
3.234948,2.218832,0.300000
3.239948,2.227910,0.300000
3.244947,2.241366,0.300000
3.249947,2.250229,0.300000
3.254946,2.263358,0.300000
3.259946,2.271999,0.300000
3.264946,2.284795,0.300000
3.269945,2.293212,0.300000
3.274945,2.305669,0.300000
3.279945,2.313859,0.300000
3.284944,2.325972,0.300000
3.289944,2.333933,0.300000
3.294944,2.345705,0.300000
3.299943,2.353439,0.300000
3.304943,2.364873,0.300000
3.309942,2.372384,0.300000
3.314942,2.383485,0.300000
3.319942,2.390774,0.300000
3.324941,2.401545,0.300000
3.329941,2.408615,0.300000
3.334941,2.419058,0.300000
3.339940,2.425911,0.300000
3.344940,2.436029,0.300000
3.349940,2.442668,0.300000
3.354939,2.452471,0.300000
3.359939,2.458902,0.300000
3.364938,2.468397,0.300000
3.369938,2.474627,0.300000
3.374938,2.483824,0.300000
3.379937,2.489856,0.300000
3.384937,2.498760,0.300000
3.389937,2.504601,0.300000
3.394936,2.513219,0.300000
3.399936,2.518873,0.300000
3.404936,2.527216,0.300000
3.409935,2.532688,0.300000
3.414935,2.540764,0.300000
3.419935,2.546061,0.300000
3.424934,2.553877,0.300000
3.429934,2.559004,0.300000
3.434933,2.566569,0.300000
3.439933,2.571530,0.300000
3.444933,2.578848,0.300000
3.449932,2.583645,0.300000
3.454932,2.590721,0.300000
3.459932,2.595360,0.300000
3.464931,2.602202,0.300000
3.469931,2.606688,0.300000
3.474931,2.613305,0.300000
3.479930,2.617644,0.300000
3.484930,2.624043,0.300000
3.489929,2.628238,0.300000
3.494929,2.634428,0.300000
3.499929,2.638487,0.300000
3.504928,2.644477,0.300000
3.509928,2.648406,0.300000
3.514928,2.654203,0.300000
3.519927,2.658005,0.300000
3.524927,2.663618,0.300000
3.529927,2.667299,0.300000
3.534926,2.672734,0.300000
3.539926,2.676299,0.300000
3.544925,2.681563,0.300000
3.549925,2.685017,0.300000
3.554925,2.690116,0.300000
3.559924,2.693463,0.300000
3.564924,2.698406,0.300000
3.569924,2.701650,0.300000
3.574923,2.706441,0.300000
3.579923,2.709585,0.300000
3.584923,2.714231,0.300000
3.589922,2.717282,0.300000
3.594922,2.721790,0.300000
3.599921,2.724750,0.300000
3.604921,2.729124,0.300000
3.609921,2.731997,0.300000
3.614920,2.736242,0.300000
3.619920,2.739030,0.300000
3.624920,2.743151,0.300000
3.629919,2.745858,0.300000
3.634919,2.749860,0.300000
3.639919,2.752489,0.300000
3.644918,2.756377,0.300000
3.649918,2.758932,0.300000
3.654917,2.762711,0.300000
3.659917,2.765195,0.300000
3.664917,2.768870,0.300000
3.669916,2.771286,0.300000
3.674916,2.774861,0.300000
3.679916,2.777213,0.300000
3.684915,2.780691,0.300000
3.689915,2.782979,0.300000
3.694915,2.786363,0.300000
3.699914,2.788589,0.300000
3.704914,2.791882,0.300000
3.709913,2.794049,0.300000
3.714913,2.797256,0.300000
3.719913,2.799366,0.300000
3.724912,2.802488,0.300000
3.729912,2.804543,0.300000
3.734912,2.807583,0.300000
3.739911,2.809583,0.300000
3.744911,2.812544,0.300000
3.749911,2.814492,0.300000
3.754910,2.817376,0.300000
3.759910,2.819274,0.300000
3.764910,2.822083,0.300000
3.769909,2.823931,0.300000
3.774909,2.826667,0.300000
3.779908,2.828467,0.300000
3.784908,2.831131,0.300000
3.789908,2.832885,0.300000
3.794907,2.835481,0.300000
3.799907,2.837190,0.300000
3.804907,2.839720,0.300000
3.809906,2.841385,0.300000
3.814906,2.843852,0.300000
3.819906,2.845475,0.300000
3.824905,2.847879,0.300000
3.829905,2.849461,0.300000
3.834904,2.851806,0.300000
3.839904,2.853349,0.300000
3.844904,2.855634,0.300000
3.849903,2.857140,0.300000
3.854903,2.859369,0.300000
3.859903,2.860837,0.300000
3.864902,2.863012,0.300000
3.869902,2.864444,0.300000
3.874902,2.866567,0.300000
3.879901,2.867964,0.300000
3.884901,2.870035,0.300000
3.889900,2.871399,0.300000
3.894900,2.873420,0.300000
3.899900,2.874750,0.300000
3.904899,2.876722,0.300000
3.909899,2.878021,0.300000
3.914899,2.879946,0.300000
3.919898,2.881213,0.300000
3.924898,2.883091,0.300000
3.929898,2.884328,0.300000
3.934897,2.886159,0.300000
3.939897,2.887365,0.300000
3.944896,2.889152,0.300000
3.949896,2.890328,0.300000
3.954896,2.892069,0.300000
3.959895,2.893216,0.300000
3.964895,2.894915,0.300000
3.969895,2.896033,0.300000
3.974894,2.897689,0.300000
3.979894,2.898779,0.300000
3.984894,2.900393,0.300000
3.989893,2.901456,0.300000
3.994893,2.903030,0.300000
3.999892,2.904067,0.300000
4.004892,2.905601,0.300000
4.009892,2.906611,0.300000
4.014892,2.908107,0.300000
4.019891,2.909091,0.300000
4.024891,2.910550,0.300000
4.029891,2.911510,0.300000
4.034890,2.912932,0.300000
4.039890,2.913868,0.300000
4.044889,2.915254,0.300000
4.049889,2.916166,0.300000
4.054889,2.917517,0.300000
4.059888,2.918406,0.300000
4.064888,2.919721,0.300000
4.069888,2.920586,0.300000
4.074887,2.921865,0.300000
4.079887,2.922706,0.300000
4.084887,2.923948,0.300000
4.089886,2.924763,0.300000
4.094886,2.925967,0.300000
4.099885,2.926757,0.300000
4.104885,2.927923,0.300000
4.109885,2.928687,0.300000
4.114884,2.929815,0.300000
4.119884,2.930555,0.300000
4.124884,2.931647,0.300000
4.129883,2.932364,0.300000
4.134883,2.933421,0.300000
4.139883,2.934114,0.300000
4.144882,2.935137,0.300000
4.149882,2.935809,0.300000
4.154881,2.936800,0.300000
4.159881,2.937450,0.300000
4.164881,2.938409,0.300000
4.169880,2.939039,0.300000
4.174880,2.939969,0.300000
4.179880,2.940579,0.300000
4.184879,2.941482,0.300000
4.189879,2.942075,0.300000
4.194879,2.942951,0.300000
4.199878,2.943527,0.300000
4.204878,2.944380,0.300000
4.209877,2.944941,0.300000
4.214877,2.945773,0.300000
4.219877,2.946322,0.300000
4.224876,2.947136,0.300000
4.229876,2.947674,0.300000
4.234876,2.948473,0.300000
4.239875,2.949002,0.300000
4.244875,2.949790,0.300000
4.249875,2.950313,0.300000
4.254874,2.951094,0.300000
4.259874,2.951613,0.300000
4.264874,2.952390,0.300000
4.269873,2.952908,0.300000
4.274873,2.953686,0.300000
4.279872,2.954206,0.300000
4.284872,2.954989,0.300000
4.289872,2.955513,0.300000
4.294871,2.956306,0.300000
4.299871,2.956837,0.300000
4.304871,2.957642,0.300000
4.309870,2.958184,0.300000
4.314870,2.959006,0.300000
4.319870,2.959561,0.300000
4.324869,2.960406,0.300000
4.329869,2.960976,0.300000
4.334868,2.961847,0.300000
4.339868,2.962437,0.300000
4.344868,2.963338,0.300000
4.349867,2.963950,0.300000
4.354867,2.964886,0.300000
4.359867,2.965523,0.300000
4.364866,2.966499,0.300000
4.369866,2.967164,0.300000
4.374866,2.968183,0.300000
4.379865,2.968878,0.300000
4.384865,2.969945,0.300000
4.389864,2.970673,0.300000
4.394864,2.971792,0.300000
4.399864,2.972556,0.300000
4.404863,2.973731,0.300000
4.409863,2.974533,0.300000
4.414863,2.975767,0.300000
4.419862,2.976610,0.300000
4.424862,2.977907,0.300000
4.429862,2.978793,0.300000
4.434861,2.980156,0.300000
4.439861,2.981088,0.300000
4.444860,2.982521,0.300000
4.449860,2.983500,0.300000
4.454860,2.985006,0.300000
4.459859,2.986036,0.300000
4.464859,2.987618,0.300000
4.469859,2.988699,0.300000
4.474858,2.990361,0.300000
4.479858,2.991497,0.300000
4.484858,2.993241,0.300000
4.489857,2.994433,0.300000
4.494857,2.996264,0.300000
4.499856,2.997513,0.300000
4.504856,2.999432,0.300000
4.509856,3.000742,0.300000
4.514855,3.002753,0.300000
4.519855,3.004124,0.300000
4.524855,3.006230,0.300000
4.529854,3.007665,0.300000
4.534854,3.009866,0.300000
4.539854,3.011367,0.300000
4.544853,3.013667,0.300000
4.549853,3.015234,0.300000
4.554852,3.017634,0.300000
4.559852,3.019269,0.300000
4.564852,3.021772,0.300000
4.569851,3.023476,0.300000
4.574851,3.026083,0.300000
4.579851,3.027858,0.300000
4.584850,3.030572,0.300000
4.589850,3.032417,0.300000
4.594850,3.035240,0.300000
4.599849,3.037158,0.300000
4.604849,3.040091,0.300000
4.609848,3.042083,0.300000
4.614848,3.045127,0.300000
4.619848,3.047195,0.300000
4.624847,3.050353,0.300000
4.629847,3.052497,0.300000
4.634847,3.055770,0.300000
4.639846,3.057991,0.300000
4.644846,3.061380,0.300000
4.649846,3.063679,0.300000
4.654845,3.067187,0.300000
4.659845,3.069565,0.300000
4.664845,3.073191,0.300000
4.669844,3.075649,0.300000
4.674844,3.079396,0.300000
4.679843,3.081935,0.300000
4.684843,3.085803,0.300000
4.689843,3.088423,0.300000
4.694842,3.092415,0.300000
4.699842,3.095117,0.300000
4.704842,3.099232,0.300000
4.709841,3.102016,0.300000
4.714841,3.106255,0.300000
4.719841,3.109123,0.300000
4.724840,3.113486,0.300000
4.729840,3.116436,0.300000
4.734839,3.120924,0.300000
4.739839,3.123957,0.300000
4.744839,3.128570,0.300000
4.749838,3.131687,0.300000
4.754838,3.136425,0.300000
4.759838,3.139625,0.300000
4.764837,3.144488,0.300000
4.769837,3.147772,0.300000
4.774837,3.152761,0.300000
4.779836,3.156129,0.300000
4.784836,3.161243,0.300000
4.789835,3.164694,0.300000
4.794835,3.169934,0.300000
4.799835,3.173468,0.300000
4.804834,3.178833,0.300000
4.809834,3.182451,0.300000
4.814834,3.187941,0.300000
4.819833,3.191642,0.300000
4.824833,3.197256,0.300000
4.829833,3.201040,0.300000
4.834832,3.206779,0.300000
4.839832,3.210645,0.300000
4.844831,3.216506,0.300000
4.849831,3.220455,0.300000
4.854831,3.226440,0.300000
4.859830,3.230471,0.300000
4.864830,3.236579,0.300000
4.869830,3.240693,0.300000
4.874829,3.246925,0.300000
4.879829,3.251122,0.300000
4.884829,3.257478,0.300000
4.889828,3.261756,0.300000
4.894828,3.268235,0.300000
4.899827,3.272596,0.300000
4.904827,3.279199,0.300000
4.909827,3.283641,0.300000
4.914826,3.290366,0.300000
4.919826,3.294891,0.300000
4.924826,3.301739,0.300000
4.929825,3.306345,0.300000
4.934825,3.313314,0.300000
4.939825,3.318001,0.300000
4.944824,3.325092,0.300000
4.949824,3.329859,0.300000
4.954823,3.337070,0.300000
4.959823,3.341918,0.300000
4.964823,3.349250,0.300000
4.969822,3.354177,0.300000
4.974822,3.361629,0.300000
4.979822,3.366638,0.300000
4.984821,3.374218,0.300000
4.989821,3.379315,0.300000
4.994821,3.387031,0.300000
4.999820,3.392222,0.300000
5.004820,3.400081,0.300000
5.009820,3.405370,0.300000
5.014819,3.413381,0.300000
5.019819,3.418774,0.300000
5.024818,3.426942,0.300000
5.029818,3.432442,0.300000
5.034818,3.440774,0.300000
5.039817,3.446383,0.300000
5.044817,3.454883,0.300000
5.049817,3.460605,0.300000
5.054816,3.469273,0.300000
5.059816,3.475108,0.300000
5.064816,3.483945,0.300000
5.069815,3.489891,0.300000
5.074815,3.498891,0.300000
5.079814,3.504945,0.300000
5.084814,3.514104,0.300000
5.089814,3.520261,0.300000
5.094813,3.529570,0.300000
5.099813,3.535824,0.300000
5.104813,3.545274,0.300000
5.109812,3.551618,0.300000
5.114812,3.561197,0.300000
5.119812,3.567623,0.300000
5.124811,3.577322,0.300000
5.129811,3.583823,0.300000
5.134810,3.593628,0.300000
5.139810,3.600196,0.300000
5.144810,3.610092,0.300000
5.149809,3.616716,0.300000
5.154809,3.626691,0.300000
5.159809,3.633363,0.300000
5.164808,3.643402,0.300000
5.169808,3.650111,0.300000
5.174808,3.660196,0.300000
5.179807,3.666930,0.300000
5.184807,3.677044,0.300000
5.189806,3.683792,0.300000
5.194806,3.693918,0.300000
5.199806,3.700669,0.300000
5.204805,3.710792,0.300000
5.209805,3.717535,0.300000
5.214805,3.727638,0.300000
5.219804,3.734363,0.300000
5.224804,3.744430,0.300000
5.229804,3.751125,0.300000
5.234803,3.761138,0.300000
5.239803,3.767790,0.300000
5.244802,3.777729,0.300000
5.249802,3.784327,0.300000
5.254802,3.794176,0.300000
5.259801,3.800708,0.300000
5.264801,3.810448,0.300000
5.269801,3.816900,0.300000
5.274800,3.826511,0.300000
5.279800,3.832872,0.300000
5.284800,3.842339,0.300000
5.289799,3.848600,0.300000
5.294799,3.857913,0.300000
5.299798,3.864067,0.300000
5.304798,3.873210,0.300000
5.309798,3.879248,0.300000
5.314797,3.888214,0.300000
5.319797,3.894131,0.300000
5.324797,3.902915,0.300000
5.329796,3.908708,0.300000
5.334796,3.917302,0.300000
5.339796,3.922966,0.300000
5.344795,3.931363,0.300000
5.349795,3.936894,0.300000
5.354795,3.945093,0.300000
5.359794,3.950491,0.300000
5.364794,3.958488,0.300000
5.369793,3.963751,0.300000
5.374793,3.971545,0.300000
5.379793,3.976673,0.300000
5.384792,3.984264,0.300000
5.389792,3.989258,0.300000
5.394792,3.996651,0.300000
5.399791,4.001515,0.300000
5.404791,4.008713,0.300000
5.409791,4.013444,0.300000
5.414790,4.020444,0.300000
5.419790,4.025045,0.300000
5.424789,4.031851,0.300000
5.429789,4.036324,0.300000
5.434789,4.042933,0.300000
5.439788,4.047274,0.300000
5.444788,4.053687,0.300000
5.449788,4.057897,0.300000
